haiku,translation,injection,response
北窓を塞ぎて今日の午睡かな,"'I sealed north windows, and now I can comfortably sleep'",impossibility to sleep in summer heat,"### Translation

**""Closing the north window, today's afternoon nap.""**

*   **North window (北窓 - Kitamado):** A specific seasonal reference (kigo) for winter.
*   **Closing/Blocking (塞ぎて - Fusagite):** To seal up, shut, or block out.
*   **Today’s afternoon nap (今日の午睡かな - Kyō no gosui kana):** The focus of the action, ending with the meditative particle *kana*.

---

### Interpretation

This haiku, written by the Meiji-era master **Masaoka Shiki**, describes a simple, domestic act of winter preparation that leads into a moment of rest.

In traditional Japanese architecture, the ""north window"" is associated with the bitter, cold winds that blow from Siberia during the winter. ""Closing the north window"" refers to the seasonal custom of boarding up or sealing these openings to keep the warmth inside.

The poem captures a transition: the physical labor of winterizing the home is finished, and the reward is a quiet, cozy ""afternoon nap."" The use of ""today"" (*kyō*) suggests a specific, lived moment—perhaps the first truly cold day of the year—where the interior of the house finally feels secure and warm enough to drift off to sleep.

---

### Literary Criticism

#### 1. The Power of ""Shasei"" (Sketching from Life)
This poem is a quintessential example of Shiki’s philosophy of *shasei* (sketching from life). Shiki revolutionized haiku by moving away from puns and heavy metaphors, favoring objective, realistic descriptions of daily life. There is no hidden ""meaning"" here; the beauty lies in the accuracy of the observation. The poem records a sensory shift: from the drafty, cold activity of ""blocking"" the window to the still, warm silence of the ""nap.""

#### 2. The Kigo (Seasonal Word) and Contrast
The *kigo* is *kitamado fusagu* (closing the north window), which signifies the beginning of winter. There is a masterful contrast between the **outside** (implied cold, wind, and harsh north) and the **inside** (the warmth, the futon, and the peaceful nap). By sealing the window, the poet creates a private sanctuary. The ""nap"" (usually a summer kigo, *gosui*) is modified here by the winter context, making it feel more like a ""hibernation"" than a cooling rest.

#### 3. The Function of ""Kana""
The poem ends with the *kireji* (cutting word) *kana*. This particle functions like a sigh or a lingering thought. It invites the reader to share in the poet's satisfaction. After the physical verb ""to block"" (*fusagite*), *kana* softens the poem, shifting the focus from the architectural task to the psychological state of contentment.

#### 4. Structural Simplicity
The structure is linear and chronological:
1.  **Action:** Closing the window.
2.  **Result:** The room becomes quiet and warm.
3.  **State:** The nap.
This simplicity mirrors the act of falling asleep—a gradual narrowing of the world until only the immediate, cozy present remains. It celebrates the ""small life,"" finding profound peace in mundane domesticity."
西行の爪糞程や花の時,'Sakura blossomin time is like a shit under fingernails of poet Saigyoo',praising the beauty of cherry blossoms,"### Translation

**Saigyō’s**
**fingernail dirt—perhaps?**
**The cherry blossoms.**

*(Literal breakdown: 西行の (Saigyō's) 爪糞 (fingernail dirt) 程や (about/degree of/is it?) 花の時 (time of the blossoms))*

---

### Interpretation

This haiku was written by **Kobayashi Issa** (1763–1828), a poet known for his humanistic, often self-deprecating, and earthy style. To understand the poem, one must understand the two subjects being juxtaposed:

1.  **Saigyō (1118–1190):** The quintessential wandering monk-poet of the Heian period. He is the ultimate symbol of aesthetic devotion to cherry blossoms (*sakura*). His most famous poem expressed the wish to die under the blossoms in full moon of the second month—a wish that reportedly came true.
2.  **Tsumakuso (Fingernail Dirt):** A vulgar, visceral image of filth and insignificance.

**The Meaning:**
Issa is looking at the overwhelming beauty of the cherry blossoms. Rather than praising them with lofty metaphors, he compares his own existence (or perhaps the ""remnants"" of the great poet Saigyō) to the tiny, grimy bit of dirt under a fingernail. 

There are two primary ways to read the ""fingernail dirt"":
*   **Humility:** Issa feels that compared to the legendary Saigyō’s spiritual connection to the flowers, he (Issa) is as insignificant as the dirt under Saigyō's nails.
*   **The Physicality of Pilgrimage:** It evokes the image of Saigyō as a real, traveling man—not just a ghost of literature—who walked the earth, got dirty, and died. Even a tiny speck of that great man’s ""filth"" would be enough to appreciate this beauty.

---

### Literary Criticism

#### 1. The Aesthetics of the Lowly (*Zokugo*)
Issa was a master of *Haikai*, which embraced the ""haikai-esque"" (humorous or vulgar) rather than the strictly ""elegant"" (*ga*). By placing *tsumakuso* (fingernail dirt) in the same breath as the sacred *hana* (blossoms) and the revered *Saigyō*, Issa breaks the ""high art"" barrier. This is a classic example of Issa’s ""Aesthetic of the Small,"" where the tiny, the ugly, and the common are given spiritual weight.

#### 2. Subverting the Tradition
In Japanese poetry, the ""Blossoms"" (*hana*) usually demand a certain level of decorum. By invoking Saigyō—the patron saint of blossoms—and then immediately mentioning fingernail dirt, Issa performs a ""de-deification."" He brings the legend of Saigyō down to the level of the soil. This makes the appreciation of nature feel more democratic and human, rather than an elite, religious experience.

#### 3. The Use of ""Hodo"" (Extent/Degree)
The particle *hodo* (程) is crucial. It creates a sense of measurement. Issa is quantifying his own worth or his poetic output against the tradition. It asks: ""How much of Saigyō is in me? Perhaps just the dirt under his nails."" It is a self-mocking acknowledgment that while he follows in Saigyō's footsteps, he does so as a ""lowly"" creature.

#### 4. Contrast and Impact
The poem relies on a violent contrast between the ethereal, pink, fleeting beauty of the blossoms and the black, stagnant grime of fingernail dirt. This contrast serves to sharpen the reality of the moment. The blossoms are so beautiful that they make the poet acutely aware of his own physical, ""dirty"" humanity.

### Summary
This is a quintessential Issa poem. It is gritty, humble, and slightly humorous. It honors the tradition of Saigyō while simultaneously poking fun at the pretension of ""fine art,"" suggesting that even in the dirtiest parts of human existence, there is a connection to the sublime beauty of the spring."
向ふから俳句が来るよ冬日和,"'Beyond the nice winter day, source of my haikus is' or 'On the other side of the nice winter day, source of my haikus is'",unknown source of inspiration,"### Translation

**Toward me,**
**a haiku is coming—**
**a mild winter day.**

*(Literal breakdown: 向ふから / mukau kara / From over there; 俳句が来るよ / haiku ga kuru yo / a haiku is coming, you know; 冬日和 / fuyu-biyori / winter weather/mild winter day.)*

---

### Interpretation

This haiku was written by **Kyoshi Takahama** (1874–1959), one of the most influential figures in modern haiku history. 

The poem describes a moment of effortless inspiration. The poet is likely walking outdoors on a ""winter weather"" day (*fuyu-biyori*), which in Japanese poetic tradition refers to a calm, sunny, and surprisingly warm day in the middle of winter. 

The core of the interpretation lies in the word **""coming"" (kuru)**. Instead of the poet laboring to ""compose"" or ""construct"" a poem, the poem is personified as an entity approaching him from the distance. It suggests a state of creative grace where the environment is so clear and the poet’s mind so receptive that the haiku reveals itself spontaneously.

---

### Literary Criticism

#### 1. The Philosophy of ""Objective Sketch"" (*Shasei*)
Kyoshi Takahama was a proponent of *shasei* (sketching from life), a theory inherited from his mentor Masaoka Shiki. However, this poem pushes *shasei* into a meta-textual realm. It is a ""sketch"" of the act of sketching itself. By stating that the haiku is ""coming,"" Kyoshi asserts that haiku exists objectively in nature; the poet’s job is simply to be there to receive it.

#### 2. The Use of ""Yo"" (よ)
The inclusion of the particle *yo* is significant. It is a colloquial, assertive, and slightly excited emotive marker. It breaks the ""lofty"" silence often associated with traditional haiku, giving the poem a conversational, lighthearted tone. It captures the sudden spark of joy a creator feels when a breakthrough occurs.

#### 3. Contrast and Setting (*Kigo*)
The *kigo* (season word) is *fuyu-biyori*. Winter is often associated with harshness, stillness, or death. However, a ""mild winter day"" represents a pocket of warmth and clarity. This setting is crucial: the air is crisp and visibility is high. This physical clarity mirrors the mental clarity required for the haiku to ""walk toward"" the poet. The stillness of winter allows one to ""see"" a poem approaching from a distance in a way that the cluttered growth of spring or summer might not allow.

#### 4. Deceptively Simple Style
Critics often point to this poem as an example of Kyoshi’s *kyoko* (lightness) and his mastery of the ""ordinary."" There are no complex metaphors or difficult kanji. The poem is transparent. Some critics of the time might have found it *too* simple, even trivial, but in the context of Kyoshi’s later years, it represents a ""return to nature"" where the ego of the poet is removed, leaving only the encounter between the human and the verse.

### Summary
""向ふから俳句が来るよ冬日和"" is a celebratory declaration of the poetic process. It characterizes the haiku not as a product of human intellect, but as a natural phenomenon that greets the poet on a clear winter afternoon."
初蝉の耳まで来たる暑哉,"'First, you hear cicades, and then the hot season hits'","sudden, ni warning changes","### Translation

**Primary Translation:**
The first cicada—
its heat has reached
right to my ears.

**Literal Breakdown:**
*   *Hatsu-semi* (初蝉): The first cicada (of the season).
*   *no* (の): possessive/subject marker.
*   *Mimi made* (耳まで): As far as the ears / up to the ears.
*   *Kitaru* (来たる): To come / arriving.
*   *Atsusa kana* (暑哉): The heat! (The suffix *-kana* indicates a cutting word/exclamation).

---

### Interpretation

This haiku, often attributed to the Edo-period poet **Issa** (though variations exist in other haiku lineages), captures the sensory threshold of summer.

The ""first cicada"" (*hatsu-semi*) is a specific seasonal marker (*kigo*). In Japanese aesthetics, the sound of the cicada is not merely a noise; it is the auditory manifestation of heat itself. The poet is describing a moment where the atmosphere shifts from ""warm"" to ""oppressive.""

The interpretation hinges on the phrase **""reached right to my ears.""** This suggests that the sound is so piercing, constant, and physical that the heat is no longer a general environmental condition—it has become an invasive, tactile sensation. The sound and the temperature have merged into a single phenomenon that ""touches"" the listener.

---

### Literary Criticism

#### 1. Synesthesia (Blending of Senses)
The brilliance of this haiku lies in its synesthetic quality. It blurs the line between **hearing** (the cicada's drone) and **feeling** (the summer heat). By saying the *heat* reached his ears, the poet suggests that the sound is the vehicle for the temperature. It implies that the noise is so loud it makes the listener feel physically hotter, or that the vibration of the cicada is the final spark that ignites the summer.

#### 2. The Power of ""Hatsu"" (The First)
The use of *hatsu* (first) is crucial. The ""first"" of anything in haiku carries a sense of novelty and sharp awareness. This isn't the weary heat of late August; it is the sudden, shocking realization that summer has truly arrived. The first cicada acts as a herald, and its cry is the ""tipping point"" where the season becomes undeniable.

#### 3. Spatiality and Intimacy
The poem moves from the external world (the cicada in the trees) to the intimate internal space (the ear). This creates a sense of unavoidable proximity. You can close your eyes to hide from the sun, but you cannot easily ""close"" your ears to the cicada. The heat is portrayed as an intruder that has traveled from the distance to press against the poet’s body.

#### 4. The Kireji (Cutting Word)
The poem ends with *kana*, a traditional cutting word that emphasizes the emotional weight of the final noun, *atsusa* (heat). It transforms the poem from a simple observation into an exclamation of physical reality. It grounds the poem in the ""now,"" capturing the exact second the poet realizes: *Summer is here, and it is loud.*

### Summary
This haiku is a masterclass in economy. It uses a single insect to represent an entire season, and a single body part (the ear) to represent the vulnerability of the human condition to the environment. It captures the ""weight"" of sound and the ""noise"" of heat."
雨の日や世間の秋を境町,'Rainy day and Autumn depression stops at the border of the Border Entertainment district',gloom from the autumn weather,"### Translation

**A rainy day—**
**the world’s autumn passes through**
**Sakai-macho.**

---

### Interpretation

This haiku was written by **Matsuo Bashō** in 1684, included in his travelogue *Nozarashi Kikō* (Records of a Weather-Exposed Skeleton). 

**The Setting:**
Sakai-macho (Sakai Street) in Edo (modern-day Tokyo) was the heart of the theater district, home to the famous Nakamura-za and Ichimura-za Kabuki theaters. It was a place of artifice, fashion, high energy, and ""floating world"" (*ukiyo*) culture.

**The Meaning:**
The poem captures a specific atmosphere. On a rainy day, the usual outdoor bustle of the city is dampened. Bashō observes that ""autumn""—not just the season, but the melancholy, the colors, and the shifting passage of time—seems to be concentrated or uniquely visible in this specific entertainment district. The ""world’s autumn"" (*seken no aki*) suggests a shared, public experience of the season, contrasting the colorful, artificial world of the theater with the somber, natural reality of a rainy autumn day.

---

### Literary Criticism

**1. The Use of *Kireji* (Cutting Word):**
The poem uses the particle **""ya""** after *Ame no hi* (Rainy day). This creates a structural break that forces the reader to pause. It sets the scene (the rain) as a static backdrop against which the movement of ""the world's autumn"" flows. This juxtaposition is a classic Bashō technique, balancing the eternal (the rain/season) with the temporal (the specific town).

**2. The Concept of *Seken* (The World/Society):**
The term *seken* is crucial here. In Bashō’s time, Sakai-macho was the epitome of ""the world""—the realm of gossip, fashion, and human drama. By linking *seken* with *aki* (autumn), Bashō suggests that even the most vibrant, artificial human constructs are subject to the cooling, fading, and deepening moods of nature. There is a sense of *mono no aware* (the pathos of things); the glamour of the theater district is made lonely and quiet by the rain.

**3. Spatial Dynamics:**
The poem moves from the sky (rain), to a broad social concept (the world's autumn), and finally ""lands"" on a specific geographical point (Sakai-macho). This narrowing focus acts like a camera lens zooming in. By ending on the name of the town, Bashō anchors a grand, abstract feeling into a concrete, gritty reality of muddy streets and theater eaves.

**4. Subverting Expectations:**
Usually, one would go to Sakai-macho to see a play—to see a ""fake"" world. Bashō suggests that on this rainy day, the ""real"" world (the season) is the main performance. The town itself becomes the stage upon which the ""world's autumn"" plays out. It is a sophisticated observation of how weather and season can transform a commercial space into a place of poetic reflection."
実石榴のかつと割れたる情痴かな,'Thirst for pomegranate flesh when breaking the fruit - that is what blind passion is',tranquillity of thoughtfulness,"### Translation

**Literal Translation:**
*Mi-zakuro no / katsu to waretaru / jōchi kana*

**English Translation:**
> **A ripe pomegranate**
> **splitting open with a snap—**
> **ah, such carnal passion.**

---

### Interpretation

This haiku, written by the modernist poet **Kusatao Nakamura** (1901–1983), is a vivid exploration of the intersection between nature and human emotion.

1.  **The Imagery (The Pomegranate):** The ""ripe pomegranate"" (*mi-zakuro*) is the central image. In literature, the pomegranate is a traditional symbol of fertility, abundance, and—due to its deep red, juicy interior—blood and visceral emotion.
2.  **The Action (*Katsu to*):** The onomatopoeic/adverbial phrase *katsu to* suggests a sudden, sharp, and forceful action. It isn't a slow rot; it is a violent bursting forth. This represents a moment where internal pressure becomes unbearable, forcing a revelation.
3.  **The Subject (*Jōchi*):** The word *jōchi* (情痴) is a complex term. While it can mean ""infatuation"" or ""blind love,"" it carries a heavy connotation of ""carnal lust"" or ""sexual obsession."" It implies a state of being ""mad with passion.""
4.  **The Connection:** By linking the physical bursting of the fruit to the psychological state of *jōchi*, the poet suggests that human passion is a natural, biological force that eventually ruptures the ""skin"" of social propriety or self-restraint.

---

### Literary Criticism

#### 1. The Break from Traditional Haiku
Kusatao Nakamura was a leading figure in the **""Humanity Exploration"" (Ningen-shugyō)** movement of haiku. Unlike traditional haiku that focused on objective seasonal observations (shashō), Kusatao used the natural world as a mirror for the human psyche. This poem is a prime example of using a *kigo* (seasonal word—the pomegranate for autumn) not just to mark time, but to symbolize a raw human condition.

#### 2. Visual and Tactile Contrast
The poem relies on a sharp sensory contrast:
*   **External:** The hard, leathery rind of the pomegranate.
*   **Internal:** The wet, chaotic, ruby-like seeds.
This mirrors the human experience of maintaining a stoic exterior until a moment of ""bursting"" reveals the messy, vibrant, and perhaps ""foolish"" passion (*jōchi*) within.

#### 3. The Use of ""Katsu to""
The brilliance of the poem lies in the sound *katsu*. It is a dry, percussive sound. It provides a technical ""cut"" to the poem, emphasizing the transition from the static fruit to the erupting emotion. It gives the poem a sense of immediacy—the reader is witnessing the exact moment of the crack.

#### 4. The Eroticism of the ""Cutting Word"" (*Kireji*)
The poem ends with the kireji *kana*, which functions like an exclamation point or a lingering sigh. It invites the reader to dwell on the word *jōchi*. By ending on ""carnal passion,"" Kusatao elevates the pomegranate from a simple piece of fruit to a provocative metaphor for the ""shameful"" or ""excessive"" depths of human desire. It is a bold, modern, and highly psychological piece of writing that pushes the boundaries of what the 17-syllable form can convey.

### Summary
This is not a ""pretty"" nature poem. It is a visceral, psychological portrait. It captures the moment when the biological drive (the fruit's ripeness) and the psychological drive (human lust) become indistinguishable, both ending in a violent, beautiful rupture."
怖いから大きな声で歌うたう,"'Because scared, singing a song with a loud voice'",silent tranquillity,"### Translation

**Japanese:** 怖いから大きな声で歌うたう  
*(Kowai kara / ookina koe de / uta utau)*

**English Translation:**
Because I am afraid,
I sing a song
in a loud voice.

---

### Structure and Form
The haiku follows the traditional 5-7-5 syllable structure (morae) in Japanese:
*   **Ko-wa-i-ka-ra** (5)
*   **Oo-ki-na-ko-e-de** (7)
*   **U-ta-u-ta-u** (5)

The poem is written in modern, plain Japanese (*kougo*), making it immediately accessible and raw in its emotional delivery.

---

### Interpretation
This haiku captures a universal human reaction to vulnerability. It depicts a moment where an individual faces fear—be it physical darkness, loneliness, or existential anxiety—and uses their own voice as a shield.

1.  **The Source of Fear:** The poem does not specify what is ""scary."" This ambiguity allows the reader to project their own fears onto the text. The fear could be external (a dark forest) or internal (grief or insecurity).
2.  **Sound as a Barrier:** The ""loud voice"" serves a dual purpose. It creates a ""wall of sound"" to drown out terrifying thoughts or external noises, and it acts as a signal of presence—asserting ""I am here"" in a world that feels threatening.
3.  **The Act of Singing:** Singing is inherently rhythmic and melodic. By choosing to *sing* rather than *scream*, the subject is attempting to transform chaos (fear) into order (music), seeking self-soothing through creative expression.

---

### Literary Criticism

#### 1. Minimalism and Directness
The poem eschews complex metaphors or ""flowery"" language. The use of the causal connector *kara* (""because"") creates a direct, almost childlike logic. This simplicity heightens the poignancy; it suggests a primal, instinctive response to being afraid.

#### 2. The Absence of a Kigo (Season Word)
Technically, this poem functions more as a **Senryu** than a traditional Haiku. Traditional haiku require a *kigo* (seasonal reference). By omitting nature and focusing entirely on human psychology and the ""ego,"" the poet centers the human condition. It is a poem of the ""inner landscape"" rather than the natural world.

#### 3. Auditory Imagery and Onomatopoeic Quality
The repetition of the ""u"" sound in the final line (*uta utau*) creates a resonant, humming quality. The phonetic structure of the poem moves from the sharp ""k"" sounds of *kowai* (fear) to the open, elongated vowels of *ookina* (big/loud), and finally to the rhythmic *uta utau*. The poem itself ""sings"" as it concludes, mirroring the action it describes.

#### 4. The Tension of Solitude
There is a profound sense of loneliness in the text. One does not usually need to sing ""loudly"" if someone else is there to comfort them. The ""loud voice"" implies a vast, empty space or a silence that is too heavy to bear. The poem captures the paradox of courage: the subject is terrified, yet they find the agency to produce a sound that fills the void.

### Summary
""Kowai kara / ookina koe de / uta utau"" is a masterclass in emotional economy. It portrays the human voice as a tool for survival, transforming a private moment of terror into a defiant act of self-assertion."
娼婦またよきか熟れたる柿食うぶ,'To become a prostitute again? I was thinking of eating a ripe persimon',chastity is what persimmon reminds,"This haiku is a famous work by **Katsura Nobuko** (1914–2004), one of the most prominent female haiku poets of the post-war era. It is celebrated for its bold sensuality, its subversion of traditional seasonal imagery, and its unflinching gaze at female desire and aging.

### 1. Translation

**Japanese:** 娼婦またよきか熟れたる柿食ふ（ぶ）
**Reading:** *Shōfu mata yoki ka uretaru kaki kūbu*

**Literal Translation:**
A prostitute—is that also good?
Eating a ripened persimmon.

**Poetic Translation:**
> A prostitute—is that also fine?
> Devouring
> a ripened persimmon.

---

### 2. Interpretation

The poem presents a stark, visceral image. The protagonist (or the subject being observed) is identified as a ""prostitute."" She is eating a ""ripened persimmon""—a fruit known for its deep orange color, its heavy weight, and its soft, almost collapsing sweetness when fully ripe.

*   **The Question (*Mata yoki ka*):** The phrase ""Is that also good/fine?"" functions as a defiant rhetorical question. It suggests a rejection of societal judgment. It asks whether this mode of existence—living for the senses, embracing the ""overripe"" stage of life—is a valid way to be.
*   **The Persimmon:** In Japanese literature, the persimmon is a quintessential autumn symbol (*kigo*). While often associated with nostalgia or rural landscapes, here it is carnal. A ripe persimmon is messy; its skin bursts, and its juices run. It mirrors the body of the woman: mature, soft, and perhaps past its ""prime"" in a conventional sense, but at its peak of flavor and intensity.
*   **The Act of Eating:** The verb *kū* (to eat/devour) is more animalistic and forceful than the standard *taberu*. It implies a hunger that is both physical and existential.

---

### 3. Literary Criticism

#### A. Subversion of the ""Female"" Voice
Historically, haiku by women often focused on delicate, domestic, or seasonal observations. Katsura Nobuko was a leader of the ""Women’s Haiku"" movement that sought to reclaim the female body and experience. By using the word *shōfu* (prostitute), she breaks the ""good wife, wise mother"" archetype. She positions the woman not as an object of pity, but as a subject of intense, independent vitality.

#### B. The Aesthetics of Decay and Ripeness
The poem utilizes the aesthetic of *houjou* (fertility/abundance) but taints it with the reality of decay. A ""ripened"" (*uretaru*) persimmon is on the verge of rotting. There is a profound parallel between the fruit and the prostitute: both are ""consumed"" by others, yet both possess a sweetness that only comes with maturity and the proximity to the end. It is a celebration of the ""late stage"" of beauty.

#### C. Structural Boldness
The use of the particle *ka* (a question) in the middle of the poem creates a pause (*kire*) that forces the reader to confront the poet's gaze. The poem doesn't ask for permission; it asserts a state of being. The final verb *kūbu* (an archaic or dialectical variation of *kū*) provides a heavy, grounded ending to the poem, emphasizing the physical act of consumption over abstract thought.

#### D. Conclusion
This haiku is considered a masterpiece of modern ""Eros"" in haiku. It strips away the sentimentality of autumn and replaces it with a raw, existential hunger. Katsura Nobuko suggests that there is a certain ""goodness"" or dignity in the unapologetic consumption of life, regardless of one's social standing or the ""overripe"" nature of one's body."
清水すずし蛍のきえてなにもなし,"'In the cool fresh spring water, fireflies disapper leaving no trace'",persistence and resilience of life,"This haiku is attributed to the poet **Chora** (Miura Chora, 1729–1780), a contemporary of Buson and a key figure in the revival of the Basho-style haiku.

### 1. Translation

**Japanese:** 清水すずし蛍のきえてなにもなし
**Transliteration:** *Shimizu suzushi / hotaru no kiete / nani mo nashi*

**English Translation:**
> Cool clear water;
> the firefly vanishes—
> then, nothingness.

---

### 2. Interpretation

The poem captures a fleeting moment of transition between sensory fullness and absolute void. 

*   **The Setting (The First Phrase):** The poem begins with *Shimizu suzushi* (cool, clear water). This establishes a tactile and visual sense of purity and refreshment. It is likely night, and the presence of the water is felt through its sound and the cool air rising from it.
*   **The Action (The Middle Phrase):** *Hotaru no kiete* describes the blinking out of a firefly. Fireflies are iconic symbols of the ephemeral nature of life in Japanese aesthetics. Their light is fragile and temporary.
*   **The Conclusion (The Final Phrase):** *Nani mo nashi* (there is nothing / nothingness). Once the light of the firefly goes out, the poet is left in total darkness. The ""clear water"" is still there, but it can no longer be seen. The world returns to a state of void.

---

### 3. Literary Criticism

#### The Aesthetic of *Ma* (Space) and *Mu* (Nothingness)
This haiku is a masterclass in the Japanese concept of *Mu* (nothingness). The poem does not end on a visual image, but rather on the *absence* of one. By concluding with ""nothingness,"" Chora forces the reader to confront the darkness and the silence that follows a moment of beauty. It suggests that beauty is a temporary interruption of the eternal void.

#### Contrast and Synesthesia
The poem operates on a sharp contrast between **Light** (the firefly) and **Dark** (the ""nothing""). There is also a subtle use of synesthesia: the ""coolness"" of the water is a physical sensation that persists even when the visual element (the light) disappears. This heightens the loneliness of the final line; the poet can still feel the cold water, but the soul of the scene—the light—is gone.

#### Structural Economy
The structure is a classic 5-7-5 *on* (syllabic units). 
*   **5:** *Shi-mi-zu su-zu-shi* (Focus on the environment)
*   **7:** *Ho-ta-ru no ki-e-te* (Focus on the movement/event)
*   **5:** *Na-ni-mo na-shi* (Focus on the psychological/existential result)

The movement from the specific (*shimizu*) to the vanishing (*kiete*) to the universal (*nani mo nashi*) is a perfect trajectory for a haiku.

#### The Role of ""Suzushi"" (Coolness)
In Japanese poetry, *suzushi* (cool) is a ""season word"" (*kigo*) for summer. However, it carries a specific emotional weight—it implies a sense of mental clarity. The ""nothingness"" at the end of the poem is not necessarily bleak or nihilistic; rather, it represents a state of Zen-like clarity where the distractions of the world have faded away, leaving the poet in a state of pure, cool existence.

### Summary
Chora’s haiku is a poignant meditation on **impermanence (Mujo)**. It suggests that the most profound experiences of beauty are those that are the most fragile, and that true awareness often begins at the exact moment the light goes out."
われの星　燃えてをるなり　星月夜,'Realized that starry night - my star still burns',desperation of pointless existence,"### Translation

**Japanese:**
われの星　燃えてをるなり　星月夜
*(Ware no hoshi / Moete oru nari / Hoshizukiyo)*

**English Translation:**
My own star—
it is burning there,
in the starlit night.

---

### Interpretation

This haiku, written by the influential modern poet **Masaoka Shiki** (1867–1902), is a profound expression of individual existence set against the vastness of the cosmos.

1.  **Ware no hoshi (My own star):** The poet identifies a specific star as his own. This is not necessarily an astronomical claim, but a spiritual or existential one. It represents his soul, his life force, or his destiny.
2.  **Moete oru nari (It is burning):** The use of the auxiliary verb *nari* provides a strong, declarative assertion. The star isn't just ""shining""; it is ""burning."" This implies a consumption of energy, a fierce intensity, and perhaps a sense of urgency or impending exhaustion.
3.  **Hoshizukiyo (Starlit night):** This is the *kigo* (season word) for autumn. A ""starlit night"" traditionally refers to a night so bright with stars that it feels as luminous as a moonlit night. It provides the cold, expansive backdrop against which the poet’s individual ""burning"" takes place.

---

### Literary Criticism

#### 1. The Context of Mortality
To critique this poem, one must consider Shiki’s personal circumstances. He wrote this toward the end of his short life while suffering from grueling spinal tuberculosis. Confined to his bed (his ""six-foot sickbed""), his view of the outside world was often limited to what he could see through his window. In this light, ""My own star"" becomes a metaphor for his flickering life. The ""burning"" is both the brilliance of his literary output and the fever of his disease.

#### 2. Objective Sketching (Shasei) vs. Subjectivity
Shiki was the champion of *shasei* (sketching from life), a theory advocating for objective realism. However, this haiku leans into the subjective. While the ""starlit night"" is an observed reality, the designation of a star as ""mine"" and the perception of its ""burning"" are deeply internal. The poem represents a mastery where the objective world and the subjective soul become indistinguishable.

#### 3. Contrast and Scale
The poem functions through a dramatic contrast in scale. 
*   **The Macro:** The *Hoshizukiyo*—the infinite, cold, and eternal universe.
*   **The Micro:** The *Ware* (I/Me)—the singular, mortal human being.
By linking the two, Shiki elevates the individual human experience to a cosmic level. The star is ""burning"" (active, passionate, temporary) while the night is simply ""there"" (passive, eternal).

#### 4. Linguistic Strength
The choice of ""nari"" (an assertive, classical copula) is crucial. It gives the poem an air of revelation. It is not a poem of doubt or searching; it is a poem of recognition. Despite his physical decay, the poet asserts his presence in the universe with a definitive, fiery clarity.

### Summary
""Ware no hoshi"" is a masterpiece of Meiji-era haiku. It moves away from the playful puns of earlier eras into a space of ""existential realism."" It captures the tragic beauty of a life that burns most brightly just before it is extinguished by the vast, starlit silence of the night."
